appid,name
612810,VALIANT KNIGHTS Typing Battle
612820,Fallen Legion+
612840,Boxplosion
612880,Wolfenstein II: The New Colossus
612890,Link Twin
612930,Fight of Gods
613010,Secret in Story
613020,Gem Hunter
613040,A Lost Room
613050,Laser Grid
613100,House Flipper
613120,Tank Battle: East Front
613130,Mega Overload VR
613190,Unworthy
613200,Dead Days
613210,BlobCat
613220,Steam 360 Video Player
613240,Stonekeep
613270,Dinosis Survival
613330,Blackjack Bailey VR
613370,Upside-Down Dimensions
613390,DUNGEONS OF CHAOS
613400,SAKeRETSU
613410,Delphinia Chronicle
613420,BOROS
613450,Please Knock on My Door
613470,The Inner World - The Last Wind Monk
613580,The DRG Initiative
613590,Dungeon Of Zaar - Open Beta
613610,Silver Island
613620,Hoverloop
613670,The Chronicles of Dragon Wing - Reborn
613730,Need For Drink
613790,RED CUBE VR
613800,Space Epic Untitled - Season 1
613830,CHRONO TRIGGER
613850,Radiant Crusade
613860,Tank On Tank Digital  - West Front
613880,Zoo Tycoon: Ultimate Animal Collection
613900,Museum of Other Realities
613970,Bravery: Rise of The Last Hero
613980,Top Secret
614030,Rhythm Rush!
614050,Clumsy Knight 2
614090,Deadbeat Heroes
614100,Heroes of Paragon
614130,Command: Chains of War
614140,Illusoria
614150,Train Harder
614160,Bug Invaders
614250,Carrier
614260,Gates Of Nowhere
614380,Haunted Manor: Lord of Mirrors Collector's Edition
614460,Amber Tail Adventure
614530,Garden Tale
614550,Golden Panic
614560,Battleship Bishojo
614570,Dishonored: Death of the Outsider
614630,Tiny Rails
614650,Midnight Calling: Anabel Collector's Edition
614660,Magic Technology
614700,Nightmare Grotto
614770,Beachhead: DESERT WAR
614830,ViveSpray 2
614850,Power Fist VR
614860,XAOC
614880,Battle for Enlor
614890,Cuit
614900,Devade
614910,#monstercakes
614940,The Misfits
614950,Shootout on Cash Island
614960,NEONomicon
614970,Qbike: Cyberpunk Motorcycles
615010,Runic Rampage - Action RPG
615020,King of the World
615070,Dealey Plaza Paintball
615080,Runaway Train
615090,Royal Offense
615120,COMPOUND
615150,Twist of Destiny
615160,The Adventures of Alvis
615180,Firewood
615250,M.A.X.: Mechanized Assault & Exploration
615270,Star Rage VR
615330,Happy Penguin VR
615340,Mystic Journey: Tri Peaks Solitaire
615350,Scarlett Mysteries: Cursed Child
615390,Encounter of Galaxies
615400,Make It Rain: Love of Money
615460,Bitcoin VR
615490,I'm Awesome
615550,StratoBash
615590,Solaright
615610,Orbt XL
615630,The Sniper VR
615650,The Professor Presents: #GotHandles
615670,SOLITUNE
615680,Vagrant Hearts Zero
615730,Nancy Drew: The Final Scene
615770,Nancy Drew: Message in a Haunted Mansion
615780,Nancy Drew: Treasure in the Royal Tower
615910,Katana X
615970,Displaced
616000,Riptale
616030,Eventide Night
616040,Tales of the Tiny Planet
616050,Hello inc VR
616090,龙魂时刻
616110,SPACEPLAN
616220,Hide vs. Seek
616240,Premium Pool Arena
616250,Crystalline
616330,埋葬 DIG A BOO
616490,Post War Dreams
616520,Cheap Golf
616560,Ultimate Epic Battle Simulator
616570,Gritty Bit VR
616610,GetMeBro!
616620,Forest Fortress
616640,B-12
616650,RetroFighter VR
616660,VR Coaster Extreme
616680,Monster Reapers VR
616690,BRKÖUT
616720,Live2DViewerEX
616740,克莉丝的炎之信仰 Cryste: the Faith of Fire Vol.1
616750,1943 Deadly Desert
616810,Maski VR
616860,Magic Heroes: Save Our Park
616880,No Stick Shooter
616890,VR Slugger: The Toy Baseball Field
616920,BatMUD
617020,OMEGA PATTERN - VISUAL NOVEL
617030,Landless
617060,Virush
617160,Home Sweet Home
617230,Trapped Within
617270,Hoggy 2
617290,Remnant: From the Ashes
617350,Samurai Forge
617360,Station Architect
617420,Animal Rivals
617430,A Butterfly in the District of Dreams
617440,Arcade Mayhem Juanito
617450,Trollskog
617480,Tower of Time
617550,Prism
617560,DreamPlan
617570,Switch
617580,PhotoPad
617590,Affliction
617600,VR Interior Designer Pro
617610,Japanese Women - Animated Jigsaws
617620,Disturbed: Beyond Aramor
617630,Shadow Mist
617640,Forged of Blood
617660,Dong-Jin Rice-hime（東津萌米）
617670,Zup! S
617680,Drunk-Fu: Wasted Masters
617690,Endless Winter
617700,Weed Shop 2
617710,Cannons-Defenders: Steam Edition
617720,ASTA : ASTA Server
617750,Neurowake
617820,7 days with Death
617830,SUPERHOT VR
617850,Jaws Of Extinction
617970,Love Bites
618050,To The Light
618070,Jet Buster
618080,Martial Arts Brutality
618100,Feral Blue
618140,Barro
618170,MIND CUBES ⬛ Inside the Twisted Gravity Puzzle
618190,People Eater
618200,Skylands
618210,Lanternium
618260,Endurance
618270,Spiritlands
618310,AFTERGRINDER
618350,Personal Disco VR
618360,Aesthetic Melody
618370,Rescue Quest Gold
618430,Episicava - Vol. 1
618470,Qbik
618490,Mr Blaster
618500,Hailstorm VR
618510,Battle Bruise
618550,Chess of Blades
618570,Pixel Arcade
618590,Zombie Buster VR
618610,Endless Horde
618630,Astral Traveler
618640,The Crowded Party Game Collection
618650,Pixel Gear
618670,One Bullet left
618690,Gorescript
618710,Elminage ORIGINAL - Priestess of Darkness and The Ring of the Gods
618720,1bitHeart
618740,Beat Hazard 2
618750,Choose Wisely
618760,IronBorn
618840,Samhain World
618850,Pumpkin Days
618920,Dungeon Escape VR
618950,Agatha Knife
618970,Outcast - Second Contact
618990,Into Oblivion
619000,Riley Short: Analog Boy - Episode 1
619010,Arkaia: The Enigmatic Isle
619080,SOS
619100,Spirit Guide Crucible
619140,Station 21 - Space Station Simulator
619150,while True: learn()
619220,GoBlock's Impossible Medley
619230,VEmpire - The Kings of Darkness
619250,Gonio VR
619270,Wolf's Fury
619280,Gloom
619290,Out of the Park Baseball 19
619310,Ways of History
619330,Duck Hunting
619340,Conjuntalia
619350,Sandra and Woo in the Cursed Adventure
619380,The little vampir
619400,Fluffy Creatures VS The World
619430,World of Castles
619470,Boss Defiance
619480,"Rock, Ken, Bo"
619490,Fear of Clowns
619500,cyubeVR
619550,Vision
619590,CubeBall VR
619600,Wrecked: Get Your Ship Together
619620,Cellz
619670,Huge Bang Bang
619700,Steel Rats
619740,The Inevitability
619780,The Swords of Ditto: Mormo's Curse
619810,Fabulous - Angela's High School Reunion
619870,Omegaland
619880,ATOMEGA
619890,Evil Glitch
619910,Just Cause 3: Multiplayer Mod
619930,Spring Bonus
620040,Multiplicity
620050,Start10
620070,Vroom Kaboom
620080,A Clockwork Ley-Line: The Borderline of Dusk
620130,Chaos Town
620140,Bottle Flip Challenge VR
620170,Icarus Starship Command Simulator
620180,Nerepis
620190,Gunsmith
620200,A Hand in the Darkness
620210,Fatal Twelve
620220,Catmaze
620280,Freefall
620310,Bonny's Adventure
620330,Scrapper
620340,Cubrick
620360,Toy Clash
620570,Tower!2011:SE
620580,Calico & Co.
620590,Ancestors Legacy
620630,Civil War: 1865
620640,Lightning: D-Day
620650,Puzzle With Your Friends
620660,Jack Spriggan
620670,The Cursed Revolver
620700,EVIL POSSESSION
620710,TankBlitz
620790,The Slopes
620800,Big Hit VR Baseball
620900,Witchinour
620940,Invisibox
620980,Beat Saber
621000,异常 | Exception
621010,Headmaster
621020,Antigraviator
621050,Crazy Veggies
621060,PC Building Simulator
621070,Legends of Ellaria
621080,Persian Nights: Sands of Wonders
621090,Elixir of Immortality II: The League of Immortality
621140,EGG HUNT VR
621150,False Shelter
621170,Winter's Empty Mask - Visual novel
621220,Nantucket
621290,The Hunted
621300,Wing Pro 6
621500,TrueScale
621780,Virtually Impossible
621810,Strain Tactics
621830,WRC 7 FIA World Rally Championship
621850,Maze Bandit
621880,Phoenix Dynasty 2
621930,Attack of the Earthlings
621940,Unleash
621970,Trailblazers
622010,The Fall of Lazarus
622020,ATV Drift & Tricks
622040,Zooicide
622060,XOXO Droplets
622080,Plague Road
622150,Bridge to Another World: Burnt Dreams Collector's Edition
622170,Offensive Combat: Redux!
622200,Cursery: The Crooked Man and the Crooked Cat Collector's Edition
622220,Fate/EXTELLA LINK
622230,Impulse: Space Combat
622270,Show It 2 Me
622290,AVOlight.Space (Multiple Video Players)
622300,theViewer
622310,Amigo VR
622320,Nano Project
622370,Freaky Awesome
622380,RETNE
622420,Stay Alive: Apocalypse
622440,Pandemic: The Board Game
622460,Steampunk Tower 2
622470,Road Dogs
622480,Gus Track Adventures VR
622510,Lootfest Wars
622530,Stoire
622540,The Frost
622550,Final Cut: Encore Collector's Edition
622610,Cult: Fear Inside
622620,Nightmare Adventures: The Turning Thorn
622650,Bendy and the Ink Machine
622670,Huusuienbu - story1
622700,War Heroes: Invasion
622720,Weedcraft Inc
622770,Hacktag
622810,Invasion
622830,Battle Chess
622870,Pixel Shinobi Nine demons of Mamoru
622880,Sweven
622890,Omnom Necropolis
622910,The trial of witch
622920,P-Walker's Simulation
622930,Magic Masks
623040,Crystal Vibes feat. Ott.
623050,CyberClub-2077
623070,Delicious - Emily's Miracle of Life
623080,planetarian HD
623090,BAJA: Edge of Control HD
623160,Zombie Solitaire 2 Chapter 1
623170,Zombie Solitaire 2 Chapter 2
623180,Zombie Solitaire 2 Chapter 3
623310,Arcfall
623320,Button Button Up!
623340,Stars End
623360,Grim Tales: The Legacy Collector's Edition
623370,xDrive VR
623380,Cybermotion
623460,Haunted Legends: The Bronze Horseman Collector's Edition
623470,League of Light: Wicked Harvest Collector's Edition
623540,Late For Work
623550,Timen runner
623570,PingBall VR
623580,POBEDA
623640,Mulaka
623670,Moe Mekuri SP - 萌めくりSP -
623700,Rec Center Tycoon
623800,Everything Must Fall
623810,Rabbit Story
623820,Icesolation
623840,Ambre - a heartbreaking kinetic novel
623860,Handball Manager - TEAM
623880,World of Speed
623900,Table Football Pro
623920,Chicago 1930 : The Prohibition
623930,Solaria Moon
623940,HIVESWAP: Act 1
623970,Pixvana SPIN Play
624050,Lazer Cops
624070,Dragon Wars
624080,Cyberia
624120,Football Manager Touch 2018
624270,The Painscreek Killings
624320,Loyalty and Blood: Viktor Origins
624330,Renamer
624410,Prank Bros / 欢乐兄弟
624430,AI Rebellion VR
624460,Fantasynth: Chez Nous
624550,Spiritual Warfare & Wisdom Tree Collection
624560,Medusa's Labyrinth VR
624610,RUN
624630,TennisVR
624680,Promethium
624690,NEXT JUMP: Shmup Tactics
624710,Cow Milking Simulator
624780,Cornflower Corbin
624830,Battle Summoners VR
624870,Preta: Vendetta Rising
624890,Adventure Craft
624900,COMET STRIKE
624920,Trapped With the Dolls VR
624970,Battlezone: Combat Commander
624990,The Mimic
625000,Knightfall
625040,Ophidia
625080,FlatOut 4: Total Insanity Workshop Tool
625100,TileSetGenerator
625120,Last Hours Of Jack
625140,Ragnarok Journey
625160,Scrollonoid
625180,Elevator VR
625190,Great Pyramid VR
625220,Building Blocks / Master Builder of Egypt
625320,No Clue VR
625340,XERA: Survival
625370,A SECOND BEFORE US
625410,Anomie
625430,Doodle God Blitz
625460,Assassination ClassroomVR Balloon Challenge Time/暗殺教室VR バルーンチャレンジの時間
625470,The Red Stare
625480,LIV: VIVR
625560,The Overdreamer
625580,The Cleansing - Versus
625630,Journey of Johann
625680,Way of the Passive Fist
625690,归墟纪·寂夜  FINAL WORLD
625700,Global Soccer Manager 2017
625730,Cefore
625740,Rifter
625770,Smashing The Battle VR
625780,Magic Wand
625800,Tomb Guard VR
625820,Bionic Battle Mutants
625830,BattleSky VR
625860,God Awe-full Clicker
625900,Ashes of Kanaka
625910,Time Recoil
625940,Tomato Jones 2
625980,Yomawari: Midnight Shadows
625990,Welcome to Moreytown
626010,Office Space: Idle Profits
626020,Shadows in the Darkness
626130,Dungeons of Tal'Doria
626160,Awesome Machine
626170,Apocalypse Night
626200,Dead Alliance
626250,Consortium: The Tower
626500,30th Century Post Office
626510,LoveKami -Useless Goddess-
626550,Prodigy Tactics
626570,Microcosm
626580,Spellspire
626600,Lost Dimension
626610,TT Isle of Man
626630,Two Worlds II HD - Call of the Tenebrae
626640,Lost Lands: The Wanderer
626660,Flipping Death
626680,Kreedz Climbing
626690,Sword Art Online: Fatal Bullet
626700,Clark | HOOVA VR
626730,The Incredible VR Game Show
626760,VRtender
626780,Botanica: Into the Unknown Collector's Edition
626840,Shadow Wolf Mysteries: Curse of the Full Moon Collector's Edition
627070,inVokeR
627270,Injustice 2
627350,London Detective Mysteria
627410,BlackEye
627420,Sorgina: A Tale of Witches
627450,RUGBY 18
627460,THORNYWAY
627530,Strata inStudio VR
627570,VentureVerse: Legend of Ulora
627620,Intelligent Design: An Evolutionary Sandbox
627670,Rocket Wars
627690,Idle Champions of the Forgotten Realms
627820,England Exchange
627890,Reventa
627910,Bubsy: The Woolies Strike Back
627950,1914: Prelude to Chaos
628020,Romance of the Three Kingdoms　VI with Power Up Kit / 三國志VI with パワーアップキット
628030,Romance of the Three Kingdoms　VII with Power Up Kit / 三國志VII with パワーアップキット
628040,Romance of the Three Kingdoms　VIII with Power Up Kit / 三國志VIII with パワーアップキット
628050,Romance of the Three Kingdoms IX with Power Up Kit / 三國志IX with パワーアップキット
628060,Romance of the Three Kingdoms X with Power Up Kit / 三國志X with パワーアップキット
628070,Romance of the Three Kingdoms XI with Power Up Kit
628080,Romance of the Three Kingdoms XII with Power Up Kit
628090,NOBUNAGA’S AMBITION: Haouden with Power Up Kit / 信長の野望・覇王伝 with パワーアップキット
628100,NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit / 信長の野望・将星録 with パワーアップキット
628110,NOBUNAGA’S AMBITION: Reppuden with Power Up Kit / 信長の野望・烈風伝 with パワーアップキット
628120,NOBUNAGA’S AMBITION: Ranseiki with Power Up Kit / 信長の野望・嵐世記 with パワーアップキット
628130,NOBUNAGA’S AMBITION: Soutenroku with Power Up Kit / 信長の野望・蒼天録 with パワーアップキット
628140,NOBUNAGA’S AMBITION: Tenkasousei with Power Up Kit / 信長の野望・天下創世 with パワーアップキット
628150,Sangokushi Eiketsuden / 三國志英傑伝
628160,Genghis Khan II: Clan of the Gray Wolf / 蒼き狼と白き牝鹿・元朝秘史
628170,Uncharted Waters II / 大航海時代 II
628180,Winning Post / ウイニングポスト
628190,決戰亞爾薩/Heroes of Arzar
628290,All Walls Must Fall - A Tech-Noir Tactics Game
628320,Roah
628330,Warlocks 2: God Slayers
628350,Lazaretto
628440,Multiplayer FPS Demo
628450,Magnificent Ships: Volume 2
628460,Lily of the Valley
628530,Blobby Tennis
628560,Bebop and Tempo
628570,Trivia Night
628580,Miniballist
628650,A New World: Kingdoms
628660,Lode Runner Legacy
628700,The Flaws of Gravity
628710,Hell Warders
628720,GODS Remastered
628730,Adolescent Santa Claus
628750,aMAZE 2
628760,The Adventurer - Episode 1: Beginning of the End
628770,Tangledeep
628800,Super Hydorah
628820,ALaLa: Wake Mi Up!
628890,NOBUNAGA'S AMBITION: Taishi / 信長の野望･大志
628900,Terra Mystica
628920,Tomboys Need Love Too!
628940,LIZ: Before the Plague
628950,Nephise Begins
628960,Journey to Alien Worlds
629000,Lydia
629030,Employee Recycling Center
629040,Skytropolis
629080,Beyond: Light Advent Collector's Edition
629090,Horace
629100,"Cadenza: Music, Betrayal and Death Collector's Edition"
629110,Dark Parables: Ballad of Rapunzel Collector's Edition
629210,Extra Terrestrial Perception
629220,Rise of Insanity
629230,The StoryTale
629240,Toilet Run
629340,Possession
629360,The Falling Nights 
629380,Cosmic Pioneer
629400,Mall Mayhem
629410,VectorWave
629420,Super Perspective
629430,The Last Birdling
629440,Graze Counter
629520,Soundpad
629540,Alien Arena: Warriors Of Mars
629550,Placebo Effect
629640,Sea Battle VR
629650,Symphonic Rain
629690,Vaporum
629720,Fuzecat
629730,Blade and Sorcery
629760,MORDHAU
629770,Tiny Echo
629780,WizzBall
629810,Galact Quest
629840,Caligo
629860,Spelunker Party!
629910,Clicker Heroes 2
629960,夏花的轨迹——A summer promise to forever
629970,Beast Pets
630020,The First Class VR
630030,War Tech Fighters
630040,JackHammer: Demolition Dodgeball
630050,Dead Exit
630060,Consummate:Missing World 寇莎梅特：困世迷情
630070,Tengutana
630080,EggTime 2
630100,SoulWorker - Anime Action MMO
630140,Sky Clash: Lords of Clans 3D
630160,Super Rocket Shootout
630170,Murder In Tehran's Alleys 1933
630240,Nevertales: Smoke and Mirrors Collector's Edition
630260,Tilted Mind
630280,StageX
630310,The Mummy Demastered
630360,Megacity Builder
630390,Safari Venture
630400,Explottens
630460,Fist's Elimination Tower
630470,Solitaire Club
630490,Storm Area 51: September 20th 2019
630510,PsychLabVR
630610,Disneyland Adventures
630630,Apex
630640,SEQUENCE STORM
630670,Call of the Ocean
630690,Interplay Solitaire
630720,Mana Spark
630790,PSYCHO-PASS
630830,The Legacy: Forgotten Gates
630870,Chuusotsu! 1st Graduation: Time After Time
630900,Illwinter's Floorplan Generator
631120,RAYBEEM - Live in Your Music
631130,Strata Design 3D SE
631220,Puzzle Showdown 4K
631240,Haunted Train: Spirits of Charon Collector's Edition
631250,Double Clue: Solitaire Stories
631260,PuppetShow: Souls of the Innocent Collector's Edition
631270,Haunted Hotel II: Believe the Lies
631280,Redemption Cemetery: The Island of the Lost Collector's Edition
631490,Son of Scoregasm
631510,Devil May Cry HD Collection
631540,Community Inc
631570,Whispers of a Machine
631660,Immersion Chess
631770,Pixplode
631810,Galactic Gallery
631830,Sarcophag
631900,Airtone
631910,H.E.
631920,Somewhere on Zibylon
631950,Caelum: Into the Sky
631980,Immortal Planet
631990,"Remember, Remember"
632000,CrossCells
632020,Necromancer Returns
632040,VR Sand
632050,The Village
632070,The Fidelio Incident
632080,Kinese
632100,The Last Sigil
632110,Crimson Keep
632170,Spartan Fist
632200,Kuro survival
632240,Gunball
632250,DERU - The Art of Cooperation
632290,The Grand Ball
632300,Hobo: Tough Life
632350,Cyberdimension Neptunia: 4 Goddesses Online
632360,Risk of Rain 2
632380,Bionic Attack
632470,Disco Elysium
632510,Blockle
632520,WiseMind
632620,Tombé Drums VR
632710,Princess Evangile W Happiness - Steam Edition
632750,StarPlayerVR
632800,Beyond Eden
632820,Ricky Raccoon
632830,Aztec Venture
632840,CYBER VR
632880,The Majesty of Colors Remastered
632900,Serment - Contract with a Devil
